222	71	328753
223	400	329020
224	207	329464
225	440	329710
226	184	331046
227	534	331682
228	132	332485
229	477	333027
230	450	334160
231	91	334516
232	377	335398
233	354	335944
234	289	336212
235	443	337003
236	240	337160
237	362	337421
238	409	337633
239	438	337860
240	37	337960
241	282	338404
242	426	338598
243	100	338905
244	227	339091
245	219	339141
246	182	339504
247	345	340625
248	472	341913
249	15	341941
250	299	342546
251	214	342583
252	85	344094
253	157	345434
254	303	345641
255	502	347763
256	317	348835
257	359	348998
258	337	349937
259	315	349958
260	111	350082
261	290	350088
262	515	350106
263	461	350193
264	209	350342
265	463	351059
266	488	351481
267	445	351585
268	283	351608
269	70	351691
270	187	352492
271	468	352666
272	310	352939
273	97	354030
274	422	354197
275	390	354399
276	408	355886
277	446	356879
278	7	357616
279	481	358161
280	174	358685
281	423	359026
282	395	359281
283	323	360765
284	509	360979
285	526	361180
286	378	361189
287	522	362392
288	518	362541
289	532	364865
290	195	365046
291	313	365415
292	146	365914
293	384	367013
294	9	367960
295	250	369272
296	212	369675
297	444	369886
298	248	370729
299	36	373321
300	72	374899
301	496	378320
302	257	379381
303	198	381000
304	386	381183
305	366	381449
306	467	383139
307	371	383859
308	116	384816
309	144	385067
310	430	385346
311	314	385776
312	86	386183
313	16	387564
314	351	387793
315	487	387808
316	180	388189
317	205	391476
318	501	392441
319	465	392551
320	393	392648
321	119	392800
322	293	395671
323	208	395829
324	221	396027
325	478	398420
326	172	399239
327	494	401444
328	216	403802
329	12	404221
330	120	404820
331	161	405019
332	490	405298
333	404	407334
334	372	407469
335	482	407646
336	44	407712
337	215	409564
338	194	409724
339	298	411060
340	300	411693
341	358	411799
342	29	412028
343	197	413281
344	364	415550
345	460	416355
346	20	418690
347	503	419817
348	211	420356
349	128	420390
350	5	422097
351	295	422218
352	432	422505
353	156	423502
354	269	423846
355	204	425161
356	125	425246
357	21	426422
358	98	426452
359	25	426778
360	500	429787
361	199	432061
362	489	434431
363	101	435055
364	329	435402
365	412	435840
366	466	436844
367	346	436898
368	252	438147
369	152	438221
370	272	438324
371	75	445393
372	520	447087
373	78	448836
374	190	449404
375	175	450041
376	275	450258
377	123	451991
378	480	452040
379	318	452446
380	154	453823
381	311	455253
382	162	456216
383	304	457278
384	278	457748
385	131	457938
386	401	458403
387	516	459075
388	84	460117
389	39	463112
390	348	466844
391	13	472153
392	284	473364
393	498	474704
394	491	475312
395	414	476661
396	442	477169
397	403	477279
398	456	477594
399	508	477670
400	528	478131
401	224	478398
402	338	480296
403	535	483146
404	326	483736
405	178	484467
406	301	484490
407	418	487687
408	474	489441
409	206	490895
410	360	492633
411	158	493060
412	507	494830
413	352	495098
414	200	500275
415	105	500733
416	46	501846
417	249	503524
418	264	509276
419	229	509849
420	457	511055
421	82	511815
422	512	515597
423	189	519338
424	48	520714
425	330	522480
426	54	531244
427	328	532294
428	217	532362
429	64	534148
430	391	535507
431	341	535766
432	367	535956
433	30	536477
434	524	537527
435	411	539075
436	124	542826
437	60	548085
438	437	558115
439	135	559324
440	67	565934
441	296	570075
442	188	576378
443	110	581737
444	196	586609
445	357	593197
446	375	597665
447	449	601092
448	106	602973
449	202	603973
450	448	609370
451	6	614826
452	485	614865
453	369	627648
454	420	628380
455	22	633817
456	47	644565
457	164	662189
458	416	662266
459	142	666558
460	263	671294
461	192	676777
462	136	686530
463	475	691500
464	492	692805
465	102	694261
466	379	695071
467	242	695898
468	41	709566
469	321	710655
470	118	725998
471	510	732907
472	150	748345
473	297	749445
474	107	761224
475	151	786015
476	421	813022
477	387	822633
478	417	832627
479	170	857512
480	50	877063
481	267	893186
482	3	925749
483	183	925786
484	464	932193
485	213	964656
486	38	1045505
487	103	1050032
488	90	1400413
